2018-07-20,0.0595
2018-07-21,0.0092
2018-07-22,0.0525
2018-07-23,0.0285
2018-07-24,0.0922
2018-07-25,0.0491
2018-07-26,0.0449
2018-07-27,0.1153
2018-07-28,0.0661
2018-07-29,0.0128
2018-07-30,0.0727
