,Date,Low,High,Close,Open,Volume,Adj Close
1306,2015-08-20,90.46,94.77,90.56,93.54,44598224.0,90.56
1305,2012-10-31,20.73,21.5,21.11,20.82,99378200.0,21.11
1304,2015-06-05,81.51,82.46,82.14,81.87,16143093.0,82.14
1303,2013-01-30,30.88,31.49,31.24,30.98,87682100.0,31.24
1302,2012-11-16,22.18,23.93,23.5607,22.25,107182200.0,23.5607
1301,2018-02-05,180.61,190.61,181.26,186.93,29852293.0,181.26
1300,2014-05-20,58.18,60.19,58.56,59.5,53931000.0,58.56
1299,2017-08-31,170.06,172.15,171.97,170.4,17226465.0,171.97
1298,2012-06-11,26.835,28.07,27.005,27.18,28219600.0,27.005
1297,2014-03-19,67.465,69.29,68.24,69.17,43981000.0,68.24
1296,2014-09-29,77.91,79.199,79.0,78.12,34030635.0,79.0
1295,2017-08-22,167.15,169.87,169.64,168.28,11333260.0,169.64
1294,2016-04-13,106.52,112.65,110.51,112.23,88227393.0,110.51
1293,2013-04-23,25.77,26.33,25.98,26.215,25191500.0,25.98
1292,2014-01-23,55.6855,56.68,56.63,56.37,47951800.0,56.63
1291,2018-04-05,156.65,161.575,159.34,161.56,41449609.0,159.34
1290,2012-05-24,31.77,33.21,33.03,32.95,50237200.0,33.03
1289,2014-05-12,57.98,59.9,59.83,57.98,48575000.0,59.83
1288,2015-09-21,94.52,96.49,95.55,94.62,28789973.0,95.55
1287,2014-12-05,75.36,76.76,76.36,75.8,24306446.0,76.36
1286,2012-11-01,21.01,21.44,21.21,21.08,37713900.0,21.21
1285,2014-09-08,77.01,78.17,77.89,77.26,28149300.0,77.89
1284,2016-03-29,113.64,116.32,116.14,113.83,29825340.0,116.14
1283,2017-05-18,144.51,148.15,147.66,144.72,21784326.0,147.66
1282,2014-02-13,64.05,67.33,67.33,64.18,61911700.0,67.33
1281,2017-06-16,148.6,150.83,150.64,149.59,22169800.0,150.64
1280,2016-11-29,120.4,122.1,120.87,120.57,18890956.0,120.87
1279,2015-03-03,78.52,79.7,79.6,79.61,18634973.0,79.6
1278,2013-09-27,49.86,51.28,51.24,50.29,81410500.0,51.24
1277,2018-03-26,149.02,161.1,160.06,160.82,125438294.0,160.06
1276,2017-11-08,179.11,180.35,179.56,179.79,10494149.0,179.56
1275,2017-04-05,141.29,143.44,141.85,142.26,17158059.0,141.85
1274,2013-11-20,46.31,47.55,46.43,46.61,53933000.0,46.43
1273,2013-05-31,24.27,24.95,24.348,24.63,35925000.0,24.348
1272,2017-03-14,138.52,139.46,139.32,139.46,12944018.0,139.32
1271,2017-04-18,140.61,141.91,140.96,141.27,14807472.0,140.96
