1025,2017-08-08,925.61,935.814,926.79,927.09,1039394.0,926.79
1024,2014-12-15,513.27,523.1,513.8,522.74,2812786.0,513.8
1023,2017-08-25,915.5,925.555,915.89,923.49,1040693.0,915.89
1022,2015-04-21,533.675,539.39,533.97,537.51,1839668.0,533.97
1021,2016-06-22,693.0819,700.86,697.46,699.06,1184318.0,697.46
1020,2016-01-21,694.46,719.19,706.59,702.18,2412211.0,706.59
1019,2016-08-17,773.53,780.81,779.91,777.32,924226.0,779.91
1018,2017-02-09,804.54,810.66,809.56,809.51,990391.0,809.56
1017,2017-12-14,1043.11,1058.5,1049.15,1045.0,1545616.0,1049.15
1016,2015-10-14,648.85,659.39,651.16,653.21,1415468.0,651.16
1015,2015-07-06,519.0,525.25,522.86,519.5,1280525.0,522.86
1014,2017-10-18,986.975,996.72,992.81,991.77,1022521.0,992.81
1013,2016-01-11,703.54,718.855,716.03,716.61,2090621.0,716.03
1012,2016-12-22,788.58,793.32,791.26,792.36,972169.0,791.26
1011,2015-01-12,487.56,495.976,492.55,494.94,2320446.0,492.55
1010,2015-09-28,589.38,614.605,594.89,610.34,3110651.0,594.89
1009,2014-04-21,525.6,536.7,528.62,536.1,2559700.0,528.62
1008,2017-03-14,840.8,847.24,845.62,843.64,780198.0,845.62
1007,2015-01-08,491.0,503.48,502.68,497.99,3344395.0,502.68
1006,2016-11-04,750.5611,770.36,762.02,750.66,2134812.0,762.02
1005,2014-10-30,543.51,552.8,550.31,548.95,1451667.0,550.31
1004,2014-07-01,576.65,584.4,582.67,578.32,1444000.0,582.67
1003,2017-08-16,923.445,932.7,926.96,925.29,988604.0,926.96
1002,2017-10-27,1008.2,1048.39,1019.27,1009.19,5125791.0,1019.27
1001,2016-09-08,773.58,780.35,775.32,778.59,1270264.0,775.32
1000,2017-07-07,908.85,921.54,918.59,908.85,1588034.0,918.59
999,2016-08-25,763.1846,771.89,769.41,767.0,926883.0,769.41
998,2016-11-15,746.97,764.4162,758.49,746.97,2384001.0,758.49
997,2018-04-23,1060.7,1082.72,1067.45,1077.86,2341258.0,1067.45
996,2016-10-12,782.06,788.13,786.14,783.76,937435.0,786.14
995,2014-06-18,544.0,553.56,553.37,544.86,1737000.0,553.37
994,2016-06-27,663.284,672.3,668.26,671.0,2641085.0,668.26
993,2018-03-02,1048.12,1082.0,1078.92,1053.08,2271551.0,1078.92
992,2016-07-26,734.27,741.69,738.42,739.04,1186738.0,738.42
991,2016-01-08,713.0,733.23,714.47,731.45,2450857.0,714.47
990,2014-11-20,531.08,535.11,534.83,531.25,1559131.0,534.83
989,2014-12-04,528.59,537.34,537.31,531.16,1392208.0,537.31
988,2016-03-16,724.51,737.47,736.09,726.37,1624370.0,736.09
987,2017-10-03,949.14,958.0,957.79,954.0,881562.0,957.79
986,2016-09-12,754.0001,770.29,769.02,755.13,1310986.0,769.02
985,2014-09-16,572.66,581.5,579.95,572.76,1476300.0,579.95
984,2016-07-29,766.77,778.55,768.79,772.71,3841482.0,768.79
983,2015-03-31,546.72,554.71,548.0,550.0,1583677.0,548.0
982,2017-12-19,1063.55,1076.84,1070.68,1075.2,1254615.0,1070.68
981,2014-12-23,526.29,534.56,530.59,527.0,2191567.0,530.59
980,2015-09-04,595.25,603.47,600.7,600.0,2089453.0,600.7
979,2018-01-18,1117.5,1132.51,1129.79,1131.41,1148920.0,1129.79
978,2018-03-19,1089.01,1121.99,1099.82,1120.01,2339506.0,1099.82
977,2014-07-29,583.515,589.7,585.61,588.75,1346200.0,585.61
976,2018-08-02,1204.79,1229.88,1226.15,1205.9,1531299.0,1226.15
975,2018-05-18,1060.68,1069.94,1066.36,1061.86,1565240.0,1066.36
974,2017-11-17,1017.75,1034.42,1019.09,1034.01,1350144.0,1019.09
973,2016-02-24,680.78,700.0,699.56,688.92,1963573.0,699.56
972,2018-01-12,1101.15,1124.29,1122.26,1102.41,1701377.0,1122.26
971,2015-01-06,501.05,516.175,501.96,515.0,2891950.0,501.96
970,2015-12-16,739.435,760.59,758.09,750.0,1993251.0,758.09
969,2016-04-08,735.55,745.45,739.15,743.97,1290787.0,739.15
968,2017-06-23,954.2,966.0,965.59,956.83,1394008.0,965.59
967,2014-12-11,527.1,533.92,528.34,527.8,1610964.0,528.34
966,2018-06-08,1112.15,1126.67,1120.87,1118.18,1290845.0,1120.87
965,2015-07-27,620.5,634.3,627.26,621.0,2675381.0,627.26
964,2016-05-31,731.26,739.73,735.72,731.74,2129545.0,735.72
963,2014-04-03,564.13,587.28,569.74,569.85,5085200.0,569.74
962,2017-08-28,911.87,919.245,913.81,916.0,1072467.0,913.81
961,2016-10-10,775.87,789.38,785.94,777.71,1174923.0,785.94
960,2016-08-30,766.84,774.466,769.09,769.33,1130029.0,769.09
959,2016-10-05,775.65,782.07,776.47,779.31,1461151.0,776.47
958,2017-03-13,843.25,848.685,845.54,844.0,1223647.0,845.54
957,2016-02-02,764.65,789.8699,764.65,784.5,6348126.0,764.65
956,2018-05-10,1085.64,1100.44,1097.57,1086.03,1443025.0,1097.57
955,2017-04-26,867.748,876.05,871.73,874.23,1188464.0,871.73
954,2014-09-26,574.66,579.25,577.1,576.06,1439807.0,577.1
953,2015-05-06,521.085,532.38,524.22,531.24,1566987.0,524.22
952,2015-06-05,532.52,537.2,533.33,536.35,1388220.0,533.33
951,2015-01-02,524.1,531.27,524.81,529.01,1446662.0,524.81
950,2014-05-01,523.88,532.93,531.35,527.11,1900300.0,531.35
949,2015-06-29,520.54,528.61,521.52,525.01,1937821.0,521.52
948,2014-09-05,581.95,586.55,586.08,583.98,1627900.0,586.08
947,2018-02-21,1106.33,1133.97,1111.34,1106.47,1493162.0,1111.34
946,2017-11-20,1017.5,1022.61,1018.38,1020.26,894844.0,1018.38
945,2014-08-26,576.58,581.8,577.86,581.26,1635200.0,577.86
944,2017-09-01,935.15,942.48,937.34,941.13,913404.0,937.34
943,2018-02-09,992.56,1043.97,1037.78,1017.25,3267883.0,1037.78
942,2015-10-30,710.05,718.0,710.81,715.73,1908774.0,710.81
941,2017-10-19,978.39,988.88,984.45,986.0,1282755.0,984.45
940,2014-06-20,550.3915,557.58,556.36,556.85,4496000.0,556.36
939,2014-07-09,569.376,576.72,576.08,571.58,1113700.0,576.08
938,2018-04-10,1011.34,1036.28,1031.64,1026.44,2029648.0,1031.64
937,2018-02-12,1040.93,1061.5,1051.94,1048.0,2038875.0,1051.94
936,2015-08-20,642.9,662.99,646.83,655.46,2855299.0,646.83
935,2015-04-07,536.0,542.69,537.02,538.08,1299298.0,537.02
934,2017-03-23,812.257,822.57,817.58,821.0,3487056.0,817.58
933,2018-01-19,1128.3,1137.86,1137.51,1131.83,1361390.0,1137.51
932,2014-10-14,533.1695,547.19,537.94,538.9,2217230.0,537.94
931,2016-04-29,689.0,697.62,693.01,690.7,2487673.0,693.01
930,2016-11-11,750.38,760.78,754.02,756.54,2431815.0,754.02
929,2017-07-19,964.03,973.04,970.89,967.84,1212814.0,970.89
928,2015-02-13,543.13,549.91,549.01,543.35,1895126.0,549.01
927,2015-06-15,524.0,528.3,527.2,528.0,1632702.0,527.2
926,2014-09-02,571.19,577.83,577.33,571.85,1574100.0,577.33
925,2014-09-08,586.3,591.77,589.72,586.6,1427100.0,589.72
924,2016-04-15,752.6938,761.0,759.0,753.98,1809332.0,759.0
923,2014-09-11,576.26,581.81,581.35,580.36,1217700.0,581.35
922,2014-05-07,503.3,516.68,509.96,515.79,3215500.0,509.96
921,2014-05-29,558.71,564.0,560.08,563.35,1350400.0,560.08
920,2015-08-05,633.16,647.86,643.78,634.33,2008659.0,643.78
919,2014-04-07,527.15,548.48,538.15,540.74,4389600.0,538.15
918,2016-08-03,766.82,773.21,773.18,767.18,1287421.0,773.18
917,2015-11-17,723.027,731.845,725.3,729.29,1506733.0,725.3
916,2018-05-08,1047.14,1060.55,1053.91,1058.54,1217721.0,1053.91
915,2014-11-06,540.97,546.885,542.04,545.5,1329604.0,542.04
914,2015-01-27,518.19,530.7,518.63,529.97,1898844.0,518.63
913,2015-11-10,718.5001,730.59,728.32,724.4,1607994.0,728.32
912,2016-11-28,759.8,779.53,768.24,760.0,2188151.0,768.24
911,2015-11-04,721.9,733.1,728.11,722.0,1706700.0,728.11
910,2017-08-17,910.98,926.86,910.98,925.78,1218963.0,910.98
909,2017-10-16,984.0,993.907,992.0,992.1,900751.0,992.0
908,2015-08-18,653.46,664.0,656.13,661.9,1456059.0,656.13
907,2016-03-02,712.0,720.0,718.85,719.0,1629003.0,718.85
906,2017-08-02,916.68,932.6,930.39,928.61,1816343.0,930.39
905,2015-06-26,531.35,537.76,531.69,537.26,2109130.0,531.69
904,2016-09-26,773.07,782.74,774.21,782.74,1533206.0,774.21
903,2018-07-31,1205.6,1227.59,1217.26,1220.01,1644722.0,1217.26
902,2017-10-24,961.0,972.23,970.54,970.0,1155231.0,970.54
901,2016-08-18,777.0,782.86,777.5,780.01,719429.0,777.5
900,2015-10-21,641.73,655.87,642.61,654.15,1794172.0,642.61
899,2014-12-18,504.7,513.87,511.1,512.95,2918730.0,511.1
898,2017-03-02,829.64,834.51,830.63,833.85,942476.0,830.63
897,2018-06-19,1154.01,1171.27,1168.06,1158.5,1621018.0,1168.06
896,2015-11-11,730.23,741.0,735.4,732.46,1366995.0,735.4
895,2015-03-30,548.17,553.47,552.03,551.62,1283958.0,552.03
894,2015-04-08,538.38,543.85,541.61,538.38,1175332.0,541.61
893,2018-04-18,1066.22,1077.43,1072.08,1077.43,1344138.0,1072.08
892,2016-06-07,716.55,721.98,716.65,719.84,1336754.0,716.65
891,2015-03-13,544.22,558.4,547.32,553.5,1698872.0,547.32
890,2017-03-21,829.02,853.5,830.46,851.4,2463484.0,830.46
889,2018-05-29,1055.22,1073.37,1060.32,1064.89,1865139.0,1060.32
888,2014-12-16,489.0,513.05,495.39,511.56,3953371.0,495.39
887,2018-07-27,1231.0,1273.89,1238.5,1271.0,2130558.0,1238.5
886,2016-08-26,765.85,776.0799,769.54,769.0,1166681.0,769.54
885,2017-12-04,995.57,1016.1,998.68,1012.66,1891408.0,998.68
884,2018-04-24,1010.59,1057.0,1019.98,1052.0,4760260.0,1019.98
883,2016-08-05,772.34,783.04,782.22,773.78,1801205.0,782.22
882,2015-06-02,531.33,543.0,539.18,532.93,1938989.0,539.18
881,2018-03-08,1112.8,1127.6,1126.0,1115.32,1240299.0,1126.0
880,2014-09-24,580.52,589.63,587.99,581.46,1721085.0,587.99
879,2016-12-21,787.1,796.6757,794.56,795.84,1211346.0,794.56
878,2015-05-22,539.51,544.19,540.11,540.15,1176214.0,540.11
877,2016-07-01,692.1301,700.65,699.21,692.2,1344710.0,699.21
876,2015-02-23,529.41,536.439,531.91,536.05,1453907.0,531.91
875,2016-06-14,713.12,722.47,718.27,716.48,1306065.0,718.27
874,2015-08-10,631.249,643.44,633.73,639.48,1809205.0,633.73
873,2016-08-29,766.615,774.99,772.15,768.74,847565.0,772.15
872,2014-11-18,534.17,541.94,535.03,537.5,1957664.0,535.03
871,2017-10-13,989.0,997.21,989.68,992.0,1143907.0,989.68
870,2017-07-03,894.79,913.94,898.7,912.18,1710189.0,898.7
869,2017-11-16,1022.52,1035.92,1032.5,1022.52,1129423.0,1032.5
868,2015-10-06,636.5295,649.25,645.44,638.84,2236847.0,645.44
867,2015-06-12,530.16,533.12,532.33,531.6,955789.0,532.33
866,2017-11-07,1025.13,1033.97,1033.33,1027.27,1089887.0,1033.33
865,2017-01-26,827.01,838.0,832.15,837.81,2973891.0,832.15
864,2015-08-27,622.0,643.59,637.61,639.4,3491336.0,637.61
863,2016-01-29,726.8,744.9899,742.95,731.53,3474319.0,742.95
862,2014-10-13,533.1,549.5,533.21,544.99,2578676.0,533.21
861,2018-03-23,1021.22,1063.36,1021.57,1047.03,2113497.0,1021.57
860,2016-05-03,692.0,697.84,692.36,696.87,1543785.0,692.36
859,2018-05-17,1073.5,1086.87,1078.59,1079.89,1043766.0,1078.59
858,2018-06-27,1103.62,1131.84,1103.98,1121.34,1293892.0,1103.98
857,2015-08-12,652.29,665.0,659.56,663.08,2940803.0,659.56
856,2014-06-17,539.33,545.32,543.01,544.2,1440600.0,543.01
855,2017-05-09,929.53,937.5,932.17,936.95,1575628.0,932.17
854,2017-05-30,969.49,976.2,975.88,970.31,1455686.0,975.88
853,2015-03-17,548.0,553.8,550.84,551.71,1800570.0,550.84
852,2014-05-16,515.44,521.8,520.63,521.39,1481200.0,520.63
851,2016-04-21,749.55,760.45,759.14,755.38,3060490.0,759.14
850,2017-01-31,790.52,801.25,796.79,796.86,2160556.0,796.79
849,2018-01-03,1063.21,1086.29,1082.48,1064.31,1416093.0,1082.48
848,2017-08-01,929.26,937.447,930.83,932.38,1211553.0,930.83
847,2014-12-19,506.9106,517.72,516.35,511.51,3680148.0,516.35
846,2014-10-24,535.79,544.88,539.78,544.36,1972047.0,539.78
845,2016-02-12,678.6,693.75,682.4,690.26,2141373.0,682.4
844,2017-04-10,823.77,829.35,824.73,825.39,978905.0,824.73
843,2014-05-19,517.583,529.78,528.86,519.7,1274300.0,528.86
842,2014-07-03,580.92,585.01,584.73,583.35,712200.0,584.73
841,2018-02-02,1107.28,1123.07,1111.9,1122.0,4758496.0,1111.9
840,2016-04-25,715.59,723.93,723.15,716.1,1959179.0,723.15
839,2017-03-22,827.1801,835.55,829.59,831.91,1401465.0,829.59
838,2016-10-21,794.0,799.5,799.37,795.0,1266181.0,799.37
837,2017-01-24,817.821,825.9,823.87,822.3,1474010.0,823.87
836,2015-10-13,643.15,657.8125,652.3,643.15,1807685.0,652.3
835,2014-10-17,508.53,530.98,511.17,527.25,5530674.0,511.17
834,2015-07-28,623.31,632.83,628.0,632.83,1727327.0,628.0
833,2017-05-12,927.85,933.44,932.22,931.53,1038409.0,932.22
832,2018-02-26,1126.69,1143.96,1143.75,1127.8,1492380.0,1143.75
831,2016-02-16,685.05,698.0,691.0,692.98,2520021.0,691.0
830,2016-05-18,700.63,711.6,706.63,703.67,1766836.0,706.63
829,2017-07-21,960.15,973.23,972.92,962.25,1665103.0,972.92
828,2015-07-01,518.2305,525.69,521.84,524.73,1961354.0,521.84
827,2017-06-21,950.76,960.1,959.45,953.64,1192342.0,959.45
826,2014-11-03,553.23,557.9,555.22,555.5,1378511.0,555.22
825,2015-10-08,625.56,644.45,639.16,641.36,2182081.0,639.16
824,2016-05-13,709.26,716.6619,710.83,711.93,1314499.0,710.83
823,2016-11-07,772.55,785.19,782.52,774.5,1585070.0,782.52
822,2016-10-18,785.565,801.61,795.26,787.85,2056903.0,795.26
821,2015-11-18,727.0,741.41,740.0,727.58,1684259.0,740.0
820,2016-06-20,693.41,702.48,693.71,698.77,2082538.0,693.71
819,2014-06-19,548.51,555.0,554.9,554.24,2450100.0,554.9
818,2015-06-10,529.35,538.36,536.69,529.36,1814958.0,536.69
817,2017-08-23,919.36,929.93,927.0,921.93,1077809.0,927.0
816,2014-12-09,520.5,534.19,533.37,522.14,1871268.0,533.37
815,2014-06-04,538.75,548.61,544.66,541.5,1811500.0,544.66
814,2016-01-07,719.06,738.5,726.39,730.31,2963741.0,726.39
813,2015-09-16,632.32,637.95,635.98,635.47,1286454.0,635.98
812,2016-06-06,714.61,724.91,716.55,724.91,1566059.0,716.55
811,2017-05-17,918.14,939.333,919.62,935.67,2323389.0,919.62
810,2014-06-09,556.04,562.9,562.12,557.15,1463500.0,562.12
809,2018-01-24,1161.05,1179.86,1164.24,1177.33,1351237.0,1164.24
808,2018-03-26,1008.4,1055.63,1053.21,1046.0,2558385.0,1053.21
807,2018-01-25,1162.76,1175.94,1170.37,1172.53,1326436.0,1170.37
806,2015-01-28,510.0,522.99,510.0,522.78,1679230.0,510.0
805,2016-03-01,699.77,718.81,718.81,703.62,2151419.0,718.81
804,2015-07-15,556.79,566.5029,560.22,560.13,1784554.0,560.22
803,2014-12-31,525.8,532.6,526.4,531.25,1371819.0,526.4
802,2017-06-29,910.62,931.26,917.79,929.92,3248393.0,917.79
801,2016-11-21,760.6,769.7,769.2,762.61,1330639.0,769.2
800,2017-12-27,1048.05,1058.37,1049.37,1057.39,1214775.0,1049.37
799,2017-01-23,803.74,820.87,819.31,807.25,1963628.0,819.31
798,2017-08-14,918.19,924.668,922.67,922.53,1047828.0,922.67
797,2018-01-10,1096.11,1104.6,1102.61,1097.1,1038917.0,1102.61
796,2014-08-05,562.61,571.98,565.07,570.05,1547000.0,565.07
795,2017-04-04,829.036,835.18,834.57,831.36,1045363.0,834.57
794,2018-03-21,1085.15,1106.3,1090.88,1092.74,1640709.0,1090.88
793,2014-05-13,529.51,536.07,533.09,530.89,1648900.0,533.09
792,2018-07-26,1249.02,1269.77,1268.33,1251.0,2405638.0,1268.33
