2018-07-20,0.1109
2018-07-21,0.0987
2018-07-22,0.0382
2018-07-23,0.0752
2018-07-24,0.0600
2018-07-25,0.0820
2018-07-26,0.1077
2018-07-27,0.0861
2018-07-28,0.0543
2018-07-29,0.0343
2018-07-30,0.0739
2018-07-31,0.1382
2018-08-01,0.2265
2018-08-02,0.1483
2018-08-03,0.2594
2018-08-04,0.3588
