2018-07-20,0.0617
2018-07-21,0.0943
2018-07-22,0.0661
2018-07-23,0.0421
2018-07-24,0.1342
2018-07-25,0.1244
2018-07-26,0.0686
2018-07-27,0.1230
2018-07-28,0.0894
2018-07-29,0.1878
2018-07-30,0.0916
2018-07-31,0.2497
2018-08-01,0.4198
2018-08-02,0.2765
2018-08-03,0.3819
2018-08-04,0.4299
2018-08-05,0.0874
2018-08-06,0.1268
2018-08-07,0.0249
2018-08-08,0.0382
2018-08-09,0.0801
