2018-07-20,0.1071
2018-07-21,0.1125
2018-07-22,0.1242
2018-07-23,0.0654
2018-07-24,0.0606
2018-07-25,0.1225
2018-07-26,0.1007
2018-07-27,0.1257
2018-07-28,0.1097
2018-07-29,0.1153
2018-07-30,0.0519
