2018-07-20,0.1140
2018-07-21,0.0786
2018-07-22,0.0922
2018-07-23,0.0824
2018-07-24,0.0878
2018-07-25,0.0858
2018-07-26,0.0834
2018-07-27,0.1022
2018-07-28,0.1141
2018-07-29,0.1189
2018-07-30,0.1099
2018-07-31,0.0877
2018-08-01,0.0928
2018-08-02,0.0822
2018-08-03,0.1170
2018-08-04,0.0809
