2018-07-27,0.0486
2018-07-28,0.0533
2018-07-29,0.0547
2018-07-30,0.0473
2018-07-31,0.0526
2018-08-01,0.0464
2018-08-02,0.0474
2018-08-03,0.0587
2018-08-04,0.0638
