2018-07-20,0.0150
2018-07-21,0.0000
2018-07-22,0.0212
2018-07-23,0.0522
2018-07-24,0.1551
2018-07-25,0.1053
2018-07-26,0.0514
2018-07-27,0.1104
2018-07-28,0.0049
2018-07-29,0.1990
2018-07-30,0.0000
